ID_PESQUISA;ID_QUESTIONARIO;ID_PERGUNTA;COD_CURSO;SETOR_CURSO;RESPOSTA;SITUACAO
32942;605;1954;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32942;605;1955;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32942;605;1956;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32942;606;1820;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32942;606;1957;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32942;606;1958;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32942;606;1959;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32942;606;1960;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32945;604;1942;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
32945;604;1943;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
32945;604;1945;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
32945;604;1946;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;604;1947;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
32945;604;1948;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
32945;604;1949;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
32945;604;1950;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;604;1951;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;604;1952;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;605;1811;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
32945;605;1812;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Discordo;Fim respostas
32945;605;1953;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;605;1954;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Concordo;Fim respostas
32945;605;1955;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;605;1956;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;606;1820;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;606;1957;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;606;1958;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;606;1959;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32945;606;1960;40001016003G0;SETOR DE CIÊNCIAS AGRÁRIAS;Desconheço;Fim respostas
32947;604;1942;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32947;604;1943;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32947;604;1944;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32947;604;1945;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Discordo;Início respostas
32947;604;1946;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Discordo;Início respostas
32947;604;1947;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Discordo;Início respostas
32947;604;1948;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Discordo;Início respostas
32947;604;1949;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Discordo;Início respostas
32947;604;1950;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Desconheço;Início respostas
32947;604;1951;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Desconheço;Início respostas
32947;604;1952;40001016112G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32953;604;1942;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32953;604;1943;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32953;604;1944;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32953;604;1945;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32953;604;1946;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32953;604;1947;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32953;604;1948;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32953;604;1949;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32953;604;1950;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32953;604;1951;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32953;604;1952;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32953;605;1811;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32953;605;1812;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32953;605;1953;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32953;605;1954;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32953;605;1955;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32953;605;1956;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32953;606;1820;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32953;606;1957;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32953;606;1958;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32953;606;1959;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32953;606;1960;40001016016G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32956;604;1942;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1943;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1944;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1945;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1946;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1947;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1948;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1949;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1950;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1951;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32956;604;1952;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Discordo;Início respostas
32966;604;1942;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;604;1943;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;604;1944;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32966;604;1945;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32966;604;1946;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;604;1947;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32966;604;1948;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32966;604;1949;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32966;604;1950;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;604;1951;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;604;1952;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32966;605;1811;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32966;605;1812;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32966;605;1953;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32966;605;1954;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32966;605;1955;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32966;605;1956;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;606;1820;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;606;1957;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;606;1958;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;606;1959;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;606;1960;40001016070G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32966;607;1961;40001016070G0;SETOR DE CIÊNCIAS EXATAS;;Fim respostas
32967;604;1942;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;604;1943;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;604;1944;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;604;1945;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;604;1946;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;604;1947;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32967;604;1948;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;604;1949;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32967;604;1950;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32967;604;1951;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32967;604;1952;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;605;1811;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32967;605;1812;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Discordo;Fim respostas
32967;605;1953;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Discordo;Fim respostas
32967;605;1954;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;605;1955;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;605;1956;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32967;606;1820;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32967;606;1957;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Concordo;Fim respostas
32967;606;1958;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32967;606;1959;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32967;606;1960;40001016007G0;SETOR DE ARTES COMUNICAÇÃO E DESIGN;Desconheço;Fim respostas
32971;604;1942;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;604;1943;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;604;1944;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;604;1945;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;604;1946;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;604;1947;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;604;1948;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;604;1949;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;604;1950;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;604;1951;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;605;1811;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;605;1812;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;605;1953;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;605;1954;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;605;1955;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;605;1956;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;606;1820;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;606;1957;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;606;1958;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;606;1959;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32971;606;1960;40001016012G0;SETOR DE CIÊNCIAS BIOLÓGICAS;Concordo;Fim respostas
32977;604;1942;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1943;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1944;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1945;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1946;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1947;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1948;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1949;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1950;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1951;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32977;604;1952;40001016024G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Início respostas
32982;604;1942;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32982;604;1943;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;604;1944;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;604;1945;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32982;604;1946;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;604;1947;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32982;604;1948;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32982;604;1949;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32982;604;1950;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;604;1951;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Concordo;Fim respostas
32982;604;1952;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;605;1811;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;605;1812;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;605;1953;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;605;1954;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;605;1955;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;605;1956;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32982;606;1820;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;606;1957;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Discordo;Fim respostas
32982;606;1958;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32982;606;1959;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32982;606;1960;40001016087G0;SETOR DE CIÊNCIAS EXATAS;Desconheço;Fim respostas
32982;607;1961;40001016087G0;SETOR DE CIÊNCIAS EXATAS;;Fim respostas
32988;604;1942;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;604;1944;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;604;1945;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;604;1946;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;604;1947;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;604;1948;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;604;1949;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;604;1950;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;604;1951;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;604;1952;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;605;1811;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;605;1812;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;605;1953;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;605;1954;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;605;1955;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;605;1956;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;606;1820;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;606;1957;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;606;1958;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32988;606;1959;40001016079G0;SETOR DE CIÊNCIAS DA SAÚDE;Concordo;Fim respostas
32991;604;1942;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1943;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1944;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1945;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1946;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1947;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1948;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1949;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1950;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1951;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;604;1952;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;605;1811;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;605;1812;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;605;1953;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;605;1954;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;605;1955;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;605;1956;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;606;1820;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;606;1957;40001016050G0;CAMPUS JANDAIA DO SUL;Discordo;Fim respostas
32991;606;1958;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;606;1959;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32991;606;1960;40001016050G0;CAMPUS JANDAIA DO SUL;Concordo;Fim respostas
32992;604;1942;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;604;1943;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;604;1944;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;604;1945;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;604;1946;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32992;604;1947;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32992;604;1948;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;604;1949;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32992;604;1950;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32992;604;1951;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32992;604;1952;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32992;605;1811;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;605;1812;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;605;1953;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;605;1954;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;605;1955;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;605;1956;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32992;606;1820;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;606;1957;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Discordo;Fim respostas
32992;606;1958;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Concordo;Fim respostas
32992;606;1959;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32992;606;1960;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;Desconheço;Fim respostas
32992;607;1961;40001016067G0;SETOR DE CIÊNCIAS HUMANAS;;Fim respostas
32995;604;1942;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
32995;604;1943;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;604;1944;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;604;1945;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;604;1946;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
32995;604;1947;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;604;1948;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;604;1949;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;604;1950;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;604;1951;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
32995;604;1952;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;605;1811;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
32995;605;1812;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;605;1953;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Discordo;Fim respostas
32995;605;1954;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Discordo;Fim respostas
32995;605;1955;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
32995;605;1956;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
32995;606;1820;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Concordo;Fim respostas
32995;606;1957;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Discordo;Fim respostas
32995;606;1958;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
32995;606;1959;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
32995;606;1960;40001016111G0;SETOR DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;Desconheço;Fim respostas
32996;604;1942;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
32996;604;1943;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
32996;604;1944;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
32996;604;1945;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
32996;604;1946;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
32996;604;1947;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
32996;604;1948;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
32996;604;1949;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
32996;604;1950;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
32996;604;1951;40001016001G0;SETOR DE CIÊNCIAS SOCIAIS E APLICADAS;Concordo;Fim respostas
